timestamp,temp,throttled,clock_mhz,watts,cpu,ram,swap
1773017680.2114582,73.6,0x80000,2400.03,8.017,92.9,1.0,560.85
1773017680.3656461,74.7,0x80000,2400.03,8.872,93.5,1.0,560.6
1773017680.514493,75.7,0x80000,2400.02,6.089,93.3,1.0,560.6
1773017680.669479,76.3,0x80000,2400.03,5.416,96.7,1.0,560.6
1773017680.8212788,75.2,0x80000,2400.03,5.837,98.3,1.0,560.6
1773017680.973271,76.3,0x80000,2400.02,8.298,96.7,1.0,560.6
1773017681.126245,77.4,0x80000,2400.03,8.877,98.4,1.0,560.6
1773017681.2782743,76.3,0x80000,2400.03,8.817,93.4,1.01,560.6
1773017681.4304872,77.4,0x80000,2400.03,8.662,98.4,1.01,560.6
1773017681.5834465,75.7,0x80000,2400.03,5.549,96.7,1.01,560.6
1773017681.7380428,77.4,0x80000,2400.03,8.762,98.3,1.01,560.6
1773017681.8874857,77.9,0x80000,2400.03,8.813,90.2,1.01,560.6
1773017682.0381365,74.1,0x80000,2400.03,8.41,90.0,1.01,560.6
1773017682.1931987,76.3,0x80000,2400.03,8.862,98.4,1.01,560.6
1773017682.3489647,76.8,0x80000,2400.03,8.846,100.0,1.01,560.6
1773017682.501257,76.8,0x80000,2400.03,8.936,100.0,1.01,560.6
1773017682.6572435,75.7,0x80000,2400.03,6.668,88.9,1.01,560.6
1773017682.8209696,76.8,0x80000,2400.03,5.343,95.3,1.01,560.6
1773017682.9884305,76.3,0x80000,2400.03,6.717,97.0,1.01,560.6
1773017683.1535797,75.2,0x80000,2400.02,7.323,97.0,1.01,560.6
1773017683.326131,75.2,0x80000,2400.03,7.438,97.1,1.01,560.6
1773017683.520347,75.2,0x80000,2400.02,7.45,98.7,1.01,560.6
1773017683.6786792,75.7,0x80000,2400.03,7.343,98.4,1.01,560.6
1773017683.8394053,74.7,0x80000,2400.03,5.068,96.9,1.01,560.6
1773017684.0229826,75.7,0x80000,2400.03,7.088,97.3,1.01,560.6
1773017684.1881757,74.7,0x80000,2400.02,5.539,97.0,1.01,560.6
1773017684.350789,75.2,0x80000,2400.03,7.005,98.4,1.01,560.6
1773017684.5199933,75.2,0x80000,2400.03,5.039,97.1,1.01,560.6
1773017684.6916926,74.1,0x80000,2400.03,6.69,97.1,1.01,560.6
1773017684.868771,74.1,0x80000,2400.02,5.039,95.7,1.01,560.6
1773017685.0329978,74.7,0x80000,2400.02,7.158,98.5,1.01,560.6
1773017685.188682,75.2,0x80000,2300.03,6.837,92.2,1.01,560.6
1773017685.352718,74.1,0x80000,2400.03,5.802,95.4,1.01,560.6
1773017685.5104291,74.1,0x80000,2400.02,7.417,98.4,1.01,560.6
1773017685.67326,75.2,0x80000,2400.03,7.106,96.9,1.01,560.6
1773017685.8338506,75.2,0x80000,2400.03,5.558,98.4,1.01,560.6
1773017685.9910648,74.7,0x80000,2400.03,7.225,98.4,1.01,560.6
1773017686.1598477,73.6,0x80000,2400.02,6.652,97.0,1.01,560.6
1773017686.312133,74.7,0x80000,2400.03,7.43,98.4,1.01,560.6
1773017686.4824097,74.1,0x80000,2400.02,7.182,95.7,1.01,560.6
1773017686.6404643,74.1,0x80000,2400.02,5.315,96.8,1.01,560.6
1773017686.8112977,75.2,0x80000,2400.02,5.684,97.1,1.01,560.6
1773017686.978753,73.6,0x80000,2400.03,7.248,97.0,1.01,560.6
1773017687.1430216,74.1,0x80000,2400.03,5.304,98.5,1.01,560.6
1773017687.3189516,74.1,0x80000,2400.03,6.557,97.2,1.01,560.6
1773017687.490721,74.7,0x80000,2400.03,7.32,98.6,1.01,560.6
1773017687.6592314,73.6,0x80000,2400.02,7.028,97.0,1.01,560.6
1773017687.8490205,74.1,0x80000,2400.03,7.128,100.0,1.01,560.6
1773017688.0052674,73.6,0x80000,2400.03,5.288,95.2,1.01,560.6
1773017688.1760128,74.1,0x80000,2400.03,7.216,98.6,1.01,560.6
1773017688.336789,74.7,0x80000,2400.02,6.403,96.9,1.01,560.6
1773017688.4952312,74.7,0x80000,2400.02,7.417,96.8,1.01,560.6
1773017688.6653728,73.6,0x80000,2400.03,7.092,98.5,1.01,560.6
1773017688.8279116,73.0,0x80000,2400.02,5.586,96.9,1.01,560.6
1773017688.9818268,74.1,0x80000,2400.04,5.313,95.2,1.01,560.6
1773017689.139903,73.6,0x80000,2300.03,7.088,95.2,1.01,560.6
1773017689.3169644,73.6,0x80000,2400.02,7.223,100.0,1.01,560.6
1773017689.4697652,73.6,0x80000,2400.04,7.405,98.4,1.01,560.6
1773017689.619871,74.1,0x80000,2400.03,4.682,95.0,1.01,560.6
1773017689.8020785,73.6,0x80000,2400.02,7.337,98.6,1.01,560.6
1773017689.9606795,73.6,0x80000,2400.02,7.295,98.4,1.01,560.6
1773017690.1223252,74.7,0x80000,2400.03,7.016,98.4,1.01,560.6
1773017690.280865,74.7,0x80000,2400.03,7.115,95.3,1.01,560.6
1773017690.4357424,73.0,0x80000,2400.02,5.548,96.7,1.01,560.6
1773017690.5960495,73.6,0x80000,2300.03,6.571,96.9,1.01,560.6
1773017690.7614639,73.0,0x80000,2400.03,5.259,97.0,1.01,560.6
1773017690.9307158,74.7,0x80000,2400.03,6.896,98.5,1.01,560.6
1773017691.1008942,73.6,0x80000,2400.03,6.97,98.5,1.01,560.6
1773017691.26668,73.6,0x80000,2400.02,7.359,98.5,1.01,560.6
1773017691.4393456,75.2,0x80000,2400.02,7.286,98.6,1.01,560.6
1773017691.5967844,74.7,0x80000,2400.03,6.862,96.8,1.01,560.6
1773017691.7638996,72.5,0x80000,2400.02,4.785,97.1,1.01,560.6
1773017691.9237602,74.7,0x80000,2400.03,6.201,95.2,1.02,560.35
1773017692.09532,73.0,0x80000,2400.02,6.752,98.5,1.02,560.35
1773017692.2697558,74.1,0x80000,2400.03,7.65,97.1,1.02,560.35
1773017692.4304671,73.6,0x80000,2400.03,5.308,96.9,1.02,560.35
1773017692.5936608,73.0,0x80000,2400.03,7.036,100.0,1.02,560.35
1773017692.7602315,73.6,0x80000,2400.02,5.256,95.5,1.02,560.35
1773017692.9230726,73.6,0x80000,2400.02,7.075,97.0,1.02,560.35
1773017693.0820458,73.6,0x80000,2400.03,7.326,98.4,1.02,560.35
1773017693.2354612,73.6,0x80000,2400.03,7.029,96.7,1.02,560.35
1773017693.3925025,73.6,0x80000,2400.03,7.325,98.4,1.02,560.35
1773017693.5487697,73.0,0x80000,2400.04,7.166,93.7,1.02,560.35
1773017693.7307138,73.6,0x80000,2400.02,7.295,95.8,1.02,560.35
1773017693.9061587,73.0,0x80000,2400.03,7.089,98.6,1.02,560.35
1773017694.0727663,74.1,0x80000,2400.02,5.137,97.0,1.02,560.35
1773017694.2302847,73.0,0x80000,2400.02,6.697,95.2,1.02,560.35
1773017694.3929925,73.6,0x80000,2400.02,5.528,98.5,1.02,560.35
1773017694.5597358,73.0,0x80000,2400.03,7.54,93.9,1.02,560.35
1773017694.7243447,74.1,0x80000,2400.03,5.707,97.0,1.02,560.35
1773017694.883869,74.1,0x80000,2400.03,7.69,98.4,1.02,560.35
1773017695.042816,73.0,0x80000,2400.03,5.285,95.3,1.02,560.35
1773017695.2038229,74.1,0x80000,2400.03,7.372,95.3,1.02,560.35
1773017695.3695846,72.5,0x80000,2400.03,7.203,97.0,1.02,560.35
1773017695.5261571,74.7,0x80000,2400.03,7.3,96.8,1.02,560.35
1773017695.6936972,74.1,0x80000,2400.03,6.507,95.4,1.02,560.35
1773017695.8540025,73.6,0x80000,2400.03,6.919,96.9,1.02,560.35
1773017696.0188375,74.1,0x80000,2400.03,7.186,98.5,1.02,560.35
1773017696.1839972,74.7,0x80000,2400.02,4.714,96.9,1.02,560.35
1773017696.3576894,73.6,0x80000,2400.03,7.276,98.6,1.02,560.35
1773017696.5139596,73.0,0x80000,2400.03,5.608,93.7,1.02,560.35
1773017696.682459,71.9,0x80000,2400.04,5.358,95.5,1.02,560.35
1773017696.8430338,72.5,0x80000,2400.04,5.305,93.7,1.02,560.35
1773017697.0050616,74.1,0x80000,2400.02,6.433,95.4,1.02,560.35
1773017697.1724327,73.0,0x80000,2400.03,7.305,98.5,1.02,560.35
1773017697.3337376,74.1,0x80000,2400.03,7.132,100.0,1.02,560.35
1773017697.4952338,73.6,0x80000,2400.02,7.105,95.5,1.02,560.35
1773017697.6534498,73.0,0x80000,2400.03,7.141,98.4,1.02,560.35
1773017697.807213,73.0,0x80000,2400.03,6.707,95.1,1.02,560.35
1773017697.9704773,73.6,0x80000,2400.04,7.018,98.4,1.02,560.35
1773017698.1272943,74.1,0x80000,2400.03,5.241,95.2,1.02,560.35
