timestamp,temp,throttled,clock_mhz,watts,cpu,ram,swap
1773160306.08317,77.9,0x0,2400.03,9.005,59.5,1.58,80.0
1773160306.2383242,77.9,0x0,2400.04,7.93,98.4,1.58,80.0
1773160306.3908541,79.6,0x0,2400.03,9.106,100.0,1.58,80.0
1773160306.5441434,78.5,0x0,2400.03,9.124,93.5,1.58,80.0
1773160306.6982787,79.0,0x0,2400.03,9.077,100.0,1.58,80.0
1773160306.8537529,76.3,0x0,2400.03,9.71,100.0,1.58,80.0
1773160307.0115798,78.5,0x0,2400.02,9.34,98.4,1.58,80.0
1773160307.1720579,78.5,0x0,2400.03,9.162,100.0,1.58,80.0
1773160307.3261127,80.7,0x0,2400.02,7.466,100.0,1.58,80.0
1773160307.4764242,80.1,0x0,2400.03,6.38,98.4,1.58,80.0
1773160307.6379178,79.6,0x0,2400.03,9.006,98.5,1.58,80.0
1773160307.7883105,79.6,0x0,2400.02,9.175,100.0,1.58,80.0
1773160307.9380424,79.6,0x0,2400.04,7.369,98.3,1.58,80.0
1773160308.08903,79.0,0x0,2400.03,9.184,100.0,1.58,80.0
1773160308.2468789,80.1,0x0,2400.03,9.195,100.0,1.58,80.0
1773160308.3965483,80.7,0x0,2400.03,9.293,100.0,1.58,80.0
1773160308.5489006,79.6,0x0,2400.02,9.388,100.0,1.58,80.0
1773160308.7001605,79.0,0x0,2400.02,9.251,100.0,1.58,80.0
1773160308.8548882,80.7,0x0,2400.03,8.947,100.0,1.58,80.0
1773160309.0099416,80.7,0x0,2400.04,9.559,100.0,1.58,80.0
1773160309.165104,79.6,0x0,2400.03,7.581,100.0,1.58,80.0
1773160309.3152735,80.1,0x0,2400.02,9.255,100.0,1.58,80.0
1773160309.4667313,79.6,0x0,2400.02,9.238,98.4,1.58,80.0
1773160309.621211,79.0,0x0,2400.03,9.273,100.0,1.58,80.0
1773160309.776867,80.1,0x0,2400.03,9.288,100.0,1.58,80.0
1773160309.9312544,80.7,0x0,2400.03,8.638,100.0,1.58,80.0
1773160310.0813673,78.5,0x0,2400.03,8.708,100.0,1.58,80.0
1773160310.2309506,79.0,0x0,2400.02,9.302,100.0,1.58,80.0
1773160310.385,81.2,0x0,2400.02,9.27,100.0,1.58,80.0
1773160310.542236,80.7,0x0,2400.03,9.262,100.0,1.58,80.0
1773160310.6951578,81.2,0x0,2300.03,6.387,96.7,1.58,80.0
1773160310.8481376,80.7,0x0,2400.03,9.129,100.0,1.58,80.0
1773160311.0014687,79.6,0x0,2400.03,8.787,98.4,1.58,80.0
1773160311.1547909,78.5,0x0,2400.03,7.092,54.8,1.58,80.0
1773160311.3084226,77.9,0x0,2400.03,7.089,54.1,1.58,80.0
1773160311.4610798,77.9,0x0,2400.03,7.032,55.7,1.58,80.0
1773160311.6167884,77.9,0x0,2400.02,7.028,54.8,1.58,80.0
1773160311.771014,76.3,0x0,2400.03,6.999,54.1,1.58,80.0
1773160311.9267166,77.4,0x0,2400.02,6.717,57.4,1.58,80.0
1773160312.0808055,76.3,0x0,2400.03,7.024,55.7,1.58,80.0
1773160312.2357123,76.8,0x0,2400.02,7.109,54.8,1.58,80.0
1773160312.388921,76.3,0x0,2400.03,7.124,54.1,1.58,80.0
1773160312.542917,77.4,0x0,2400.03,7.174,55.7,1.58,80.0
1773160312.6977055,75.7,0x0,2400.02,6.976,54.1,1.58,80.0
1773160312.8499072,75.7,0x0,2400.03,7.106,55.0,1.58,80.0
1773160313.003893,75.7,0x0,2400.02,6.928,55.7,1.58,80.0
1773160313.1571157,75.2,0x0,2400.04,7.003,54.8,1.58,80.0
1773160313.3123538,75.2,0x0,2400.02,7.015,55.7,1.58,80.0
1773160313.4661727,75.7,0x0,2400.02,6.975,54.1,1.58,80.0
1773160313.616915,77.4,0x0,2400.03,7.191,55.7,1.58,80.0
1773160313.7835672,75.7,0x0,2400.03,7.24,64.1,1.58,80.0
1773160313.947253,74.7,0x0,2400.03,7.151,80.3,1.58,80.0
1773160314.109163,75.2,0x0,2400.02,7.247,82.5,1.58,80.0
1773160314.263153,75.2,0x0,2400.03,7.269,69.4,1.58,80.0
1773160314.416917,73.6,0x0,2400.03,6.606,55.0,1.58,80.0
1773160314.5705018,75.2,0x0,2400.03,7.117,55.7,1.58,80.0
1773160314.7253404,75.2,0x0,2400.03,6.921,54.1,1.58,80.0
1773160314.8816013,75.2,0x0,2400.03,6.856,56.5,1.58,80.0
1773160315.0345318,74.7,0x0,2400.03,7.254,55.0,1.58,80.0
1773160315.1881013,74.7,0x0,2400.02,7.034,54.8,1.58,80.0
1773160315.3425019,75.7,0x0,2400.02,6.826,54.8,1.58,80.0
1773160315.495103,74.1,0x0,2400.02,7.156,53.3,1.58,80.0
1773160315.648005,74.1,0x0,2400.03,7.044,55.0,1.58,80.0
1773160315.8005643,75.7,0x0,2400.03,6.915,55.7,1.58,80.0
1773160315.9559977,74.7,0x0,2400.04,6.944,55.7,1.58,80.0
1773160316.1099265,75.2,0x0,2400.03,6.952,56.5,1.58,80.0
1773160316.2599344,74.1,0x0,2400.02,6.96,54.2,1.58,80.0
