timestamp,temp,throttled,clock_mhz,watts,cpu,ram,swap
1773163983.5021384,63.7,0xe0000,2400.04,7.686,57.0,1.33,440.5
1773163983.6580665,67.0,0xe0000,2400.03,9.689,100.0,1.33,440.5
1773163983.812217,68.1,0xe0000,2400.02,8.893,100.0,1.33,440.5
1773163983.9672604,67.0,0xe0000,2400.02,9.354,100.0,1.33,440.5
1773163984.1230595,69.7,0xe0000,2400.02,8.996,100.0,1.33,440.5
1773163984.2781324,67.0,0xe0000,2400.03,9.218,98.4,1.33,440.5
1773163984.4277685,69.7,0xe0000,2400.03,9.123,98.3,1.33,440.5
1773163984.584355,70.3,0xe0000,2400.02,8.792,100.0,1.33,440.5
1773163984.7370205,70.8,0xe0000,2400.02,9.008,100.0,1.33,440.5
1773163984.8931096,71.9,0xe0000,2400.02,5.212,98.4,1.33,440.5
1773163985.0434115,71.4,0xe0000,2400.02,8.924,96.7,1.33,440.5
1773163985.194051,71.9,0xe0000,2400.03,7.952,100.0,1.33,440.5
1773163985.3535726,72.5,0xe0000,2400.02,6.685,98.4,1.33,440.5
1773163985.522314,70.3,0xe0000,2400.02,7.454,97.1,1.33,440.5
1773163985.695369,72.5,0xe0000,2400.03,7.428,98.6,1.33,440.5
1773163985.8605134,70.3,0xe0000,2400.03,5.048,98.5,1.33,440.5
1773163986.029139,72.5,0xe0000,2400.02,7.323,97.1,1.33,440.5
1773163986.1828384,70.8,0xe0000,2400.03,5.249,98.3,1.33,440.5
1773163986.343911,70.3,0xe0000,2400.03,5.152,96.9,1.33,440.5
1773163986.5141833,71.4,0xe0000,2400.03,5.253,92.5,1.33,440.5
1773163986.696892,70.8,0xe0000,2400.03,7.026,98.6,1.33,440.5
1773163986.8592525,69.2,0xe0000,2400.03,6.576,98.4,1.33,440.5
1773163987.0324767,72.5,0xe0000,2400.02,6.781,97.1,1.33,440.5
1773163987.193881,70.8,0xe0000,2400.03,7.513,95.3,1.33,440.5
1773163987.3563416,71.4,0xe0000,2300.03,7.102,96.9,1.33,440.5
1773163987.5249424,71.4,0xe0000,2400.03,6.788,97.0,1.33,440.5
1773163987.6853058,71.9,0xe0000,2400.03,6.99,96.8,1.33,440.5
1773163987.8452296,70.3,0xe0000,2400.03,5.215,98.4,1.33,440.5
1773163988.0201952,71.4,0xe0000,2400.03,7.034,98.6,1.33,440.5
1773163988.1919794,72.5,0xe0000,2400.02,6.804,97.1,1.33,440.5
1773163988.3592515,71.9,0xe0000,2400.03,6.991,98.5,1.33,440.5
1773163988.515785,71.4,0xe0000,2400.03,5.449,98.4,1.33,440.5
1773163988.6891916,70.8,0xe0000,2400.03,7.02,97.1,1.33,440.5
1773163988.8488483,71.4,0xe0000,2400.02,5.263,96.8,1.33,440.5
1773163989.0137947,73.0,0xe0000,2400.03,6.925,98.5,1.33,440.5
