timestamp,temp,throttled,clock_mhz,watts,cpu,ram,swap
1773162815.1681087,79.0,0x80000,2400.03,9.13,83.6,1.18,439.5
1773162815.3190742,79.6,0x80000,2400.02,9.065,98.4,1.18,439.25
1773162815.4725678,79.0,0x80000,2400.02,9.146,100.0,1.18,439.25
1773162815.6232274,79.6,0x80000,2400.03,9.19,100.0,1.18,439.25
1773162815.7740805,80.1,0x80000,2400.03,9.196,98.3,1.18,439.25
1773162815.9283557,79.0,0x80000,2400.03,9.213,100.0,1.18,439.25
1773162816.0784416,81.8,0x80000,2400.03,9.173,96.7,1.18,439.25
1773162816.2352495,79.0,0x80000,2400.02,9.099,96.8,1.18,439.25
1773162816.3872058,80.1,0x80000,2400.03,9.976,100.0,1.18,439.25
1773162816.5370555,80.1,0x80000,2400.02,9.309,100.0,1.18,439.25
1773162816.6912463,78.5,0x80000,2400.02,9.292,100.0,1.18,439.25
1773162816.844231,80.1,0x80000,2400.03,8.203,100.0,1.18,439.25
1773162816.9994514,80.1,0x80000,2400.03,9.768,96.8,1.18,439.25
1773162817.1522,81.2,0x80000,2400.02,8.879,100.0,1.18,439.25
1773162817.3061109,80.7,0x80000,2400.03,8.858,100.0,1.18,439.25
1773162817.4611037,80.7,0x80000,2400.02,9.256,96.8,1.18,439.25
1773162817.6142673,79.6,0x80000,2400.03,8.996,100.0,1.18,439.25
1773162817.7680335,80.1,0x80000,2400.04,9.195,100.0,1.18,439.25
1773162817.9220078,80.7,0x80000,2400.03,8.921,100.0,1.18,439.25
1773162818.0740259,81.2,0x80000,2400.02,8.949,100.0,1.19,439.25
1773162818.2297099,81.8,0x80000,2400.03,7.26,69.4,1.19,439.25
1773162818.383355,79.6,0x80000,2400.02,7.212,56.5,1.19,439.25
1773162818.5357618,79.6,0x80000,2400.02,7.164,55.0,1.19,439.25
1773162818.690651,79.6,0x80000,2400.02,7.122,54.1,1.19,439.25
1773162818.8528886,79.0,0x80000,2400.02,7.021,59.4,1.19,439.25
1773162819.0050688,77.4,0x80000,2400.03,6.143,54.8,1.19,439.25
1773162819.1594384,77.9,0x80000,2400.02,7.109,56.7,1.19,439.25
1773162819.3153977,77.9,0x80000,2400.03,6.899,54.8,1.19,439.25
1773162819.467938,76.8,0x80000,2400.03,7.603,54.1,1.19,439.25
1773162819.6246626,77.9,0x80000,2400.04,7.269,54.8,1.19,439.25
1773162819.7789857,79.6,0x80000,2400.03,7.106,55.7,1.19,439.25
1773162819.9311924,79.6,0x80000,2400.03,6.938,55.7,1.19,439.25
1773162820.0857167,77.9,0x80000,2400.02,7.211,54.8,1.19,439.25
1773162820.2423623,77.9,0x80000,2400.02,6.912,55.7,1.19,439.25
1773162820.39353,77.9,0x80000,2400.03,6.951,54.1,1.19,439.25
1773162820.5461361,77.9,0x80000,2400.02,7.148,54.1,1.19,439.25
1773162820.7002137,77.9,0x80000,2400.03,7.091,55.0,1.19,439.25
1773162820.8517535,77.9,0x80000,2400.03,6.952,54.1,1.19,439.25
1773162821.00593,77.4,0x80000,2400.03,7.501,55.0,1.19,439.25
1773162821.1613574,79.0,0x80000,2400.04,6.843,58.1,1.19,439.25
1773162821.3121212,77.9,0x80000,2400.03,6.941,53.3,1.19,439.25
1773162821.467828,77.9,0x80000,2400.02,7.46,55.6,1.19,439.25
1773162821.6309981,76.8,0x80000,2400.03,7.314,66.2,1.19,439.25
1773162821.7900574,76.8,0x80000,2400.02,7.639,79.4,1.19,439.25
1773162821.9537377,78.5,0x80000,2400.02,7.188,81.2,1.19,439.25
1773162822.1096587,77.9,0x80000,2400.02,6.982,71.0,1.19,439.25
1773162822.2632668,79.0,0x80000,2400.03,6.975,55.0,1.19,439.25
1773162822.418282,77.4,0x80000,2400.03,6.933,54.8,1.19,439.25
1773162822.5724928,76.8,0x80000,2400.03,7.099,59.0,1.19,439.25
1773162822.724361,77.4,0x80000,2400.02,7.781,54.1,1.19,439.25
1773162822.8775551,77.4,0x80000,2400.03,7.103,54.2,1.19,439.25
1773162823.0340292,76.8,0x80000,2400.03,6.954,56.2,1.19,439.25
1773162823.1853046,76.8,0x80000,2400.02,6.975,54.2,1.19,439.25
1773162823.3405237,78.5,0x80000,2400.03,6.978,56.5,1.19,439.25
1773162823.4950364,78.5,0x80000,2400.04,7.171,55.7,1.19,439.25
1773162823.6471128,76.8,0x80000,2400.02,6.821,53.3,1.19,439.25
1773162823.8018425,78.5,0x80000,2400.03,6.597,55.7,1.19,439.25
1773162823.9565413,76.3,0x80000,2400.03,6.925,54.8,1.19,439.25
1773162824.1071975,77.4,0x80000,2400.02,7.009,56.7,1.19,439.25
1773162824.2621899,77.4,0x80000,2400.03,6.964,54.1,1.19,439.25
1773162824.4181788,78.5,0x80000,2400.02,7.269,55.7,1.19,439.25
1773162824.568668,77.4,0x80000,2400.03,6.967,54.1,1.19,439.25
1773162824.7231345,77.9,0x80000,2400.02,7.1,55.7,1.19,439.25
1773162824.8849611,76.8,0x80000,2400.03,7.078,61.5,1.19,439.25
1773162825.0357468,76.8,0x80000,2400.03,6.863,54.2,1.19,439.25
1773162825.1899743,75.7,0x80000,2400.03,6.932,55.7,1.19,439.25
1773162825.3459425,76.3,0x80000,2400.02,7.257,54.8,1.19,439.25
1773162825.496226,76.8,0x80000,2400.02,6.95,54.2,1.19,439.25
1773162825.6512918,75.7,0x80000,2400.03,6.995,54.8,1.19,439.25
1773162825.8068743,76.8,0x80000,2400.03,7.045,54.8,1.19,439.25
1773162825.9572387,76.3,0x80000,2400.02,7.06,54.2,1.19,439.25
1773162826.1113687,76.3,0x80000,2400.03,7.048,55.7,1.19,439.25
1773162826.2869267,77.4,0x80000,2400.03,7.069,78.9,1.19,439.25
1773162826.447097,78.5,0x80000,2400.03,7.614,82.3,1.19,439.25
1773162826.6066215,77.9,0x80000,2400.03,7.652,80.6,1.19,439.25
1773162826.7611566,76.8,0x80000,2400.03,6.995,56.5,1.19,439.25
1773162826.9111698,75.7,0x80000,2400.03,7.051,55.0,1.19,439.25
1773162827.0660021,75.7,0x80000,2400.02,6.608,54.1,1.19,439.25
1773162827.2208426,76.8,0x80000,2400.03,7.411,55.7,1.19,439.25
1773162827.370451,75.7,0x80000,2400.03,6.841,55.0,1.19,439.25
1773162827.5246577,77.4,0x80000,2400.03,6.869,53.3,1.19,439.25
1773162827.6815622,76.8,0x80000,2400.02,7.149,55.6,1.19,439.25
1773162827.8322024,77.9,0x80000,2400.02,7.768,53.3,1.19,439.25
