timestamp,temp,throttled,clock_mhz,watts,cpu,ram,swap
1773023566.1481867,73.6,0x80000,2300.03,8.987,89.7,1.02,692.9
1773023566.303206,76.3,0x80000,2400.02,8.868,98.4,1.02,692.9
1773023566.4520555,75.7,0x80000,2400.03,9.028,100.0,1.02,692.9
1773023566.6022944,75.7,0x80000,2400.04,8.324,100.0,1.02,692.9
1773023566.7571821,75.2,0x80000,2400.02,8.823,98.4,1.02,692.9
1773023566.9112532,75.7,0x80000,2400.02,6.33,100.0,1.02,692.9
1773023567.063253,76.3,0x80000,2400.02,5.435,100.0,1.02,692.9
1773023567.2142336,74.7,0x80000,2400.02,8.327,98.3,1.02,692.15
1773023567.3631344,76.8,0x80000,2400.02,7.685,96.7,1.02,692.15
1773023567.518974,75.7,0x80000,2400.03,8.853,98.4,1.02,692.15
1773023567.6711028,77.9,0x80000,2400.03,8.525,100.0,1.02,692.15
1773023567.826179,76.3,0x80000,2400.03,8.609,100.0,1.02,692.15
1773023567.9859998,76.8,0x80000,2400.02,5.342,92.2,1.02,692.15
1773023568.1442616,75.7,0x80000,2400.02,7.875,96.9,1.02,692.15
1773023568.304921,76.3,0x80000,2400.04,5.202,93.7,1.02,692.15
1773023568.46913,75.7,0x80000,2300.03,7.709,93.8,1.02,692.15
1773023568.6218374,75.2,0x80000,2400.03,6.873,96.7,1.02,692.15
1773023568.784103,76.8,0x80000,2400.03,5.319,96.9,1.02,692.15
1773023568.9365108,75.2,0x80000,2400.03,5.461,95.1,1.02,692.15
1773023569.08787,75.2,0x80000,2400.02,7.329,98.4,1.02,692.15
1773023569.2404897,75.2,0x80000,2400.03,7.335,98.3,1.02,692.15
1773023569.4002488,75.7,0x80000,2400.03,7.082,96.9,1.02,692.15
1773023569.558484,75.2,0x80000,2400.03,5.343,95.2,1.02,692.15
1773023569.7199643,74.1,0x80000,2400.03,7.419,96.9,1.02,692.15
1773023569.8810802,74.7,0x80000,2400.02,5.116,96.9,1.02,692.15
1773023570.0694177,73.0,0x80000,2400.02,7.978,98.7,1.02,692.15
1773023570.221733,74.7,0x80000,2400.02,7.222,98.4,1.02,692.15
1773023570.3851473,74.7,0x80000,2400.03,7.025,96.9,1.02,692.15
1773023570.543437,74.1,0x80000,2400.02,7.553,96.8,1.02,692.15
1773023570.7057462,75.2,0x80000,2400.02,5.422,95.5,1.02,692.15
1773023570.8653278,74.1,0x80000,2400.03,7.583,96.8,1.02,692.15
1773023571.0199244,75.7,0x80000,2400.02,5.124,95.2,1.02,692.15
1773023571.1792238,74.1,0x80000,2300.02,5.354,93.8,1.02,692.15
1773023571.3291757,74.7,0x80000,2400.02,7.41,98.3,1.02,692.15
1773023571.4896986,74.1,0x80000,2400.03,5.402,96.8,1.02,692.15
1773023571.6552684,75.2,0x80000,2400.03,7.078,98.5,1.02,692.15
1773023571.8261313,74.7,0x80000,2400.03,8.033,98.6,1.02,692.15
1773023571.981189,74.7,0x80000,2400.03,6.448,93.4,1.02,691.9
1773023572.132347,73.6,0x80000,2400.03,4.865,91.7,1.03,691.9
1773023572.2949836,74.1,0x80000,2400.03,7.711,95.3,1.03,691.9
1773023572.4618592,73.0,0x80000,2400.03,7.651,97.0,1.03,691.9
1773023572.62218,74.1,0x80000,2300.03,7.907,98.4,1.03,691.9
1773023572.7860239,74.1,0x80000,2400.02,7.531,95.4,1.03,691.9
1773023572.9404578,73.6,0x80000,2400.03,6.48,98.4,1.03,691.9
1773023573.1037123,73.6,0x80000,2400.03,7.202,97.0,1.03,691.9
1773023573.2692387,74.1,0x80000,2400.03,7.529,98.5,1.03,691.9
1773023573.441449,74.7,0x80000,2400.03,5.118,97.1,1.03,691.9
1773023573.59736,76.3,0x80000,2400.03,7.73,95.2,1.03,691.9
1773023573.7632987,74.1,0x80000,2400.04,7.391,98.5,1.03,691.9
1773023573.918859,75.2,0x80000,2400.02,5.614,98.4,1.03,691.9
1773023574.0909686,75.2,0x80000,2400.02,5.319,97.1,1.03,691.9
1773023574.2462459,74.7,0x80000,2400.02,5.601,96.8,1.03,691.9
1773023574.4140236,74.1,0x80000,2400.02,7.809,98.5,1.03,691.9
1773023574.5742428,74.1,0x80000,2400.04,7.814,96.9,1.03,691.9
1773023574.726633,74.1,0x80000,2400.03,7.486,96.7,1.03,691.9
1773023574.9064808,73.6,0x80000,2400.02,7.379,98.6,1.03,691.9
1773023575.06577,75.2,0x80000,2400.04,5.348,96.8,1.03,691.9
1773023575.2403867,74.1,0x80000,2400.03,7.387,94.3,1.03,691.9
1773023575.3905656,74.1,0x80000,2400.03,7.345,96.6,1.03,691.9
1773023575.551164,74.1,0x80000,2300.02,5.374,95.2,1.03,691.9
1773023575.7109451,74.7,0x80000,2400.03,5.72,96.9,1.03,691.9
1773023575.8704631,75.7,0x80000,2400.03,7.422,96.8,1.03,691.9
1773023576.0245032,74.7,0x80000,2400.03,7.507,96.7,1.03,691.9
1773023576.1839137,73.6,0x80000,2400.02,7.7,95.3,1.03,691.9
1773023576.3369145,74.1,0x80000,2400.03,7.514,96.7,1.03,691.9
1773023576.5001922,74.1,0x80000,2400.04,5.347,97.0,1.03,691.9
1773023576.6579337,74.1,0x80000,2400.03,7.675,98.4,1.03,691.9
1773023576.8119812,74.1,0x80000,2400.03,6.845,98.4,1.03,691.9
1773023576.9790251,74.1,0x80000,2400.03,5.242,95.3,1.03,691.9
1773023577.132858,73.6,0x80000,2400.03,6.241,96.8,1.03,691.9
1773023577.300683,74.7,0x80000,2400.04,8.22,98.5,1.03,691.9
1773023577.4502184,74.1,0x80000,2400.02,7.665,95.0,1.03,691.9
1773023577.6401417,74.1,0x80000,2400.04,7.653,98.7,1.03,691.9
1773023577.8070486,75.2,0x80000,2400.03,7.517,100.0,1.03,691.9
1773023577.959145,75.2,0x80000,2400.02,7.638,96.8,1.03,691.9
1773023578.1210275,74.1,0x80000,2400.03,7.593,98.5,1.03,691.9
1773023578.277492,74.1,0x80000,2400.03,3.985,93.4,1.03,691.9
1773023578.4303453,73.0,0x80000,2400.02,7.613,96.7,1.03,691.9
1773023578.5873458,74.1,0x80000,2400.03,5.301,95.2,1.03,691.9
1773023578.7472,74.1,0x80000,2400.02,5.576,96.9,1.03,691.9
1773023578.9031768,74.7,0x80000,2400.02,7.526,96.8,1.03,691.9
1773023579.0846329,74.1,0x80000,2400.03,7.963,100.0,1.03,691.9
1773023579.2601771,75.7,0x80000,2400.02,5.682,95.7,1.03,691.65
1773023579.419949,75.7,0x80000,2400.02,7.538,98.4,1.03,691.65
1773023579.5794983,75.7,0x80000,2300.02,7.238,95.4,1.03,691.65
1773023579.7345195,74.7,0x80000,2400.03,7.704,98.4,1.03,691.65
1773023579.883118,74.7,0x80000,2400.02,7.953,98.3,1.03,691.65
1773023580.0445275,74.7,0x80000,2300.03,7.126,96.9,1.03,691.65
1773023580.2003515,74.1,0x80000,2400.03,5.328,96.8,1.03,691.65
1773023580.3593643,74.7,0x80000,2400.02,5.299,95.2,1.03,691.65
1773023580.51251,74.1,0x80000,2400.02,6.919,95.1,1.03,691.65
1773023580.6654837,75.2,0x80000,2400.02,7.353,98.4,1.03,691.65
1773023580.8200343,75.2,0x80000,2400.03,7.645,96.8,1.03,691.65
1773023580.9737284,74.1,0x80000,2400.02,7.145,95.2,1.03,691.65
1773023581.1528676,75.2,0x80000,2400.02,7.241,98.6,1.03,691.65
1773023581.3070083,74.7,0x80000,2400.03,5.483,95.2,1.03,691.65
1773023581.494125,74.1,0x80000,2400.02,7.741,97.3,1.03,691.65
1773023581.6436944,74.1,0x80000,2400.02,7.485,98.3,1.03,691.65
1773023581.79536,74.1,0x80000,2400.02,7.685,98.4,1.03,691.65
1773023581.955003,75.2,0x80000,2400.02,5.356,95.4,1.03,691.65
1773023582.1125755,75.7,0x80000,2400.03,7.593,98.4,1.03,691.65
1773023582.2659383,75.2,0x80000,2400.03,5.53,96.8,1.03,691.65
1773023582.4264498,74.1,0x80000,2400.02,5.124,95.2,1.03,691.65
1773023582.584219,74.1,0x80000,2400.03,7.669,96.8,1.03,691.65
1773023582.7461073,74.1,0x80000,2400.03,7.407,97.0,1.03,691.65
1773023582.9034946,73.6,0x80000,2400.02,8.167,96.8,1.03,691.65
1773023583.0719197,75.2,0x80000,2400.03,4.724,98.5,1.03,691.65
1773023583.2544656,74.1,0x80000,2400.03,6.832,98.6,1.03,691.65
1773023583.4076838,75.2,0x80000,2400.03,5.682,96.7,1.03,691.65
1773023583.5767155,73.6,0x80000,2400.02,7.641,94.1,1.03,691.65
1773023583.7393718,74.1,0x80000,2400.03,7.359,93.5,1.03,691.65
1773023583.8971605,74.7,0x80000,2400.03,8.051,96.9,1.03,691.65
1773023584.0497155,73.6,0x80000,2400.02,5.231,96.7,1.03,691.65
1773023584.2194405,74.1,0x80000,2400.02,7.31,97.1,1.03,691.65
1773023584.3751452,73.6,0x80000,2400.02,7.485,96.8,1.03,691.65
1773023584.5513246,73.6,0x80000,2400.03,5.338,97.1,1.03,691.65
1773023584.705777,75.7,0x80000,2400.03,5.283,91.9,1.03,691.65
1773023584.8772857,75.2,0x80000,2400.04,7.675,100.0,1.03,691.65
1773023585.0353036,74.7,0x80000,2400.03,7.037,93.7,1.03,691.65
1773023585.1913042,74.1,0x80000,2400.03,7.403,98.4,1.03,691.65
1773023585.3455267,74.1,0x80000,2400.02,5.677,96.7,1.03,691.65
1773023585.4981432,75.2,0x80000,2400.03,5.535,95.0,1.03,691.65
1773023585.6496792,73.6,0x80000,2400.03,7.562,96.7,1.03,691.65
1773023585.8109078,74.7,0x80000,2400.03,5.426,95.3,1.03,691.65
1773023585.9600072,74.1,0x80000,2400.02,5.359,98.3,1.03,691.65
1773023586.1184077,73.6,0x80000,2400.03,7.47,96.8,1.03,691.65
1773023586.2824442,74.1,0x80000,2300.02,7.625,98.5,1.03,691.65
1773023586.438088,75.2,0x80000,2400.03,7.595,98.4,1.03,691.65
1773023586.594133,73.6,0x80000,2400.03,8.111,95.2,1.03,691.65
1773023586.7463195,74.1,0x80000,2400.02,7.385,98.3,1.03,691.65
1773023586.9280171,74.1,0x80000,2400.02,7.275,98.6,1.03,691.65
1773023587.086897,74.1,0x80000,2400.02,5.301,93.7,1.03,691.65
1773023587.2467656,74.1,0x80000,2400.03,5.121,93.7,1.03,691.65
1773023587.4186661,74.7,0x80000,2400.03,7.351,97.1,1.03,691.65
1773023587.5816247,72.5,0x80000,2400.02,7.709,96.9,1.03,691.65
1773023587.744506,74.7,0x80000,2400.03,5.361,96.9,1.03,691.65
1773023587.900139,75.2,0x80000,2400.02,7.121,96.8,1.03,691.65
1773023588.0585277,74.7,0x80000,2400.03,7.055,96.7,1.03,691.65
1773023588.2126572,74.1,0x80000,2400.02,6.613,96.8,1.03,691.65
1773023588.3622832,75.2,0x80000,2400.03,5.34,96.6,1.03,691.65
1773023588.517573,74.7,0x80000,2300.04,7.668,96.8,1.03,691.65
1773023588.6782725,75.2,0x80000,2400.03,5.38,96.8,1.03,691.65
1773023588.8348806,74.1,0x80000,2400.02,7.601,96.8,1.03,691.65
1773023589.0011535,74.1,0x80000,2400.03,5.366,93.8,1.03,691.65
1773023589.1495633,73.6,0x80000,2400.02,5.351,95.1,1.03,691.65
1773023589.3180068,74.1,0x80000,2400.02,8.058,97.1,1.03,691.65
1773023589.4730077,74.7,0x80000,2400.03,7.682,98.4,1.03,691.65
1773023589.6571596,74.7,0x80000,2400.02,6.82,98.6,1.03,691.65
1773023589.8132772,74.1,0x80000,2400.02,7.144,96.8,1.03,691.65
1773023589.973044,74.1,0x80000,2400.03,5.321,95.3,1.03,691.65
1773023590.1324358,74.7,0x80000,2400.03,7.49,98.4,1.03,691.65
1773023590.2889402,75.2,0x80000,2400.03,7.089,95.3,1.03,691.65
1773023590.4491885,74.7,0x80000,2400.03,7.75,98.4,1.03,691.65
1773023590.608944,74.7,0x80000,2400.03,5.634,95.3,1.03,691.65
1773023590.7718077,74.1,0x80000,2400.02,5.346,98.4,1.03,691.65
1773023590.925557,73.6,0x80000,2400.03,5.279,95.2,1.03,691.65
1773023591.082379,74.1,0x80000,2300.02,7.598,96.8,1.03,691.65
1773023591.2459803,73.6,0x80000,2400.03,7.522,95.5,1.03,691.65
1773023591.427907,75.2,0x80000,2400.02,7.8,98.6,1.03,691.65
1773023591.5808938,75.2,0x80000,2400.02,4.724,93.4,1.03,691.65
1773023591.7470305,73.6,0x80000,2400.03,5.765,97.0,1.03,691.65
1773023591.9069505,74.1,0x80000,2400.03,6.655,95.2,1.03,691.65
1773023592.0753555,74.1,0x80000,2400.04,7.503,98.5,1.03,691.65
1773023592.2278526,74.7,0x80000,2400.03,5.018,96.7,1.03,691.65
1773023592.4844742,74.7,0x80000,2300.03,5.649,96.1,1.03,691.65
1773023592.657883,74.7,0x80000,2400.03,7.656,98.6,1.03,691.65
1773023592.8106735,74.7,0x80000,2400.03,7.799,98.4,1.03,691.65
1773023592.9702542,74.7,0x80000,2400.02,4.072,95.2,1.03,691.65
1773023593.127491,72.5,0x80000,2400.02,6.897,96.8,1.03,691.65
1773023593.2863333,73.6,0x80000,2400.02,4.562,96.8,1.03,691.65
1773023593.4456687,73.6,0x80000,2400.03,7.642,96.9,1.03,691.65
1773023593.6014695,73.6,0x80000,2400.03,6.857,95.1,1.03,691.65
1773023593.7554505,73.6,0x80000,2400.03,7.702,96.7,1.03,691.65
1773023593.9107518,74.7,0x80000,2400.03,5.3,96.8,1.03,691.65
1773023594.065156,75.2,0x80000,2400.04,5.249,96.7,1.03,691.65
1773023594.2243085,72.5,0x80000,2400.03,7.166,96.9,1.03,691.65
1773023594.3822618,75.2,0x80000,2400.02,7.602,98.4,1.03,691.65
1773023594.54627,74.1,0x80000,2400.04,7.399,95.4,1.03,691.65
1773023594.708503,74.7,0x80000,2400.03,8.036,98.4,1.03,691.65
1773023594.86273,74.1,0x80000,2400.03,7.714,93.4,1.03,691.65
1773023595.0127432,73.6,0x80000,2400.03,7.439,91.7,1.03,691.65
1773023595.186749,75.2,0x80000,2400.02,5.393,94.1,1.03,691.65
1773023595.3417513,75.2,0x80000,2400.04,7.565,96.8,1.03,691.65
1773023595.5070355,73.6,0x80000,2300.03,7.353,98.5,1.03,691.65
1773023595.6655903,74.7,0x80000,2400.02,5.664,95.2,1.03,691.65
1773023595.8172085,74.1,0x80000,2400.02,7.487,98.3,1.03,691.65
1773023595.9820032,73.6,0x80000,2400.02,5.764,95.5,1.03,691.65
1773023596.1439319,75.7,0x80000,2400.03,5.341,96.9,1.03,691.65
1773023596.3198373,75.7,0x80000,2400.03,7.681,98.6,1.03,691.65
1773023596.4755008,75.2,0x80000,2400.03,7.75,96.8,1.03,691.65
1773023596.651348,73.6,0x80000,2400.03,7.401,98.6,1.03,691.65
1773023596.8163147,74.1,0x80000,2400.04,7.552,98.5,1.03,691.65
1773023596.981475,74.1,0x80000,2400.02,7.491,98.5,1.03,691.65
1773023597.1330805,74.7,0x80000,2400.03,6.959,93.4,1.03,691.65
1773023597.2958786,74.1,0x80000,2400.02,7.514,96.9,1.03,691.65
1773023597.4574375,73.6,0x80000,2400.03,7.609,100.0,1.03,691.65
1773023597.621217,75.2,0x80000,2400.03,5.237,95.5,1.03,691.65
1773023597.7894802,72.5,0x80000,2400.03,7.979,95.6,1.03,691.65
1773023597.9511747,74.1,0x80000,2400.03,7.936,95.2,1.03,691.65
1773023598.1373086,74.1,0x80000,2400.02,7.253,97.3,1.03,691.65
1773023598.2926705,74.1,0x80000,2400.03,7.723,98.4,1.03,691.65
1773023598.4565969,73.6,0x80000,2400.03,7.568,97.0,1.03,691.4
1773023598.6205287,74.1,0x80000,2400.02,5.365,96.9,1.03,691.4
1773023598.774839,74.7,0x80000,2400.02,7.353,96.8,1.03,691.4
1773023598.936617,75.2,0x80000,2400.02,5.109,96.9,1.03,691.4
1773023599.0910816,74.7,0x80000,2300.03,5.312,96.7,1.03,691.4
1773023599.2478485,73.6,0x80000,2400.02,7.625,96.8,1.03,691.4
1773023599.404024,75.2,0x80000,2400.04,7.733,96.8,1.03,691.4
1773023599.5748422,74.7,0x80000,2400.03,7.969,95.5,1.03,691.4
