timestamp,temp,throttled,clock_mhz,watts,cpu,ram,swap
1773159788.5808487,68.6,0x0,2400.03,5.452,64.4,1.48,0.0
1773159788.7366734,69.2,0x0,2400.03,7.164,93.4,1.48,0.0
1773159788.9020412,69.2,0x0,2400.03,8.626,97.0,1.48,0.0
1773159789.0554404,69.2,0x0,2400.03,5.147,95.1,1.48,0.0
1773159789.2100096,69.7,0x0,2400.02,8.551,98.4,1.48,0.0
1773159789.3648334,69.7,0x0,2400.03,6.379,79.0,1.48,0.0
1773159789.521276,69.2,0x0,2400.02,6.386,54.8,1.48,0.0
1773159789.6801455,69.2,0x0,2400.03,6.616,73.0,1.48,0.0
1773159789.8349032,68.1,0x0,2400.03,6.428,62.3,1.48,0.0
1773159789.9896162,68.6,0x0,2400.03,6.269,54.8,1.47,0.0
1773159790.1450312,69.2,0x0,2400.03,6.349,54.8,1.47,0.0
1773159790.300162,68.6,0x0,2400.03,6.324,55.7,1.47,0.0
1773159790.4556463,68.6,0x0,2400.03,6.49,54.1,1.47,0.0
1773159790.620815,68.1,0x0,2400.02,7.108,68.2,1.48,0.0
1773159790.7823224,68.1,0x0,2400.03,6.555,83.1,1.48,0.0
1773159790.9462345,68.6,0x0,2400.03,6.646,81.3,1.48,0.0
1773159791.1014981,68.1,0x0,2400.03,6.273,71.0,1.47,0.0
1773159791.2565024,68.1,0x0,2400.03,6.278,54.1,1.47,0.0
1773159791.413306,67.5,0x0,2400.03,6.382,57.1,1.47,0.0
1773159791.5684671,68.6,0x0,2400.02,6.389,54.1,1.47,0.0
1773159791.722752,69.7,0x0,2400.02,6.373,54.8,1.47,0.0
1773159791.8777516,68.6,0x0,2400.02,6.163,55.7,1.47,0.0
1773159792.0331328,68.6,0x0,2400.04,6.376,54.1,1.47,0.0
1773159792.1890614,68.6,0x0,2400.03,6.215,55.6,1.47,0.0
1773159792.3438063,68.1,0x0,2400.02,6.418,55.0,1.47,0.0
1773159792.4984822,67.5,0x0,2400.04,6.349,54.8,1.47,0.0
1773159792.654081,68.1,0x0,2400.03,6.337,55.6,1.47,0.0
1773159792.8115387,69.2,0x0,2400.03,6.357,55.7,1.47,0.0
1773159792.9669704,67.5,0x0,2400.02,5.316,55.6,1.47,0.0
1773159793.1223779,68.1,0x0,2400.02,6.453,54.1,1.47,0.0
1773159793.2774348,67.5,0x0,2400.04,6.395,55.7,1.47,0.0
1773159793.4388542,68.6,0x0,2400.02,6.563,77.3,1.47,0.0
1773159793.6031373,69.7,0x0,2400.03,6.544,81.3,1.47,0.0
1773159793.7701452,68.6,0x0,2400.03,6.712,87.9,1.47,0.0
1773159793.926476,68.1,0x0,2400.03,5.788,60.7,1.47,0.0
1773159794.0814562,69.7,0x0,2400.03,6.359,54.8,1.47,0.0
1773159794.2369282,67.5,0x0,2400.02,6.4,55.7,1.47,0.0
1773159794.3927824,67.5,0x0,2400.03,6.299,56.5,1.46,0.0
1773159794.5482066,68.6,0x0,2400.03,6.476,54.1,1.46,0.0
1773159794.7056148,68.6,0x0,2400.02,6.444,54.8,1.46,0.0
1773159794.861124,68.6,0x0,2400.03,6.448,56.5,1.46,0.0
1773159795.01632,68.6,0x0,2400.04,6.343,54.8,1.46,0.0
1773159795.1710606,69.7,0x0,2400.02,6.26,54.8,1.46,0.0
1773159795.3270166,68.1,0x0,2400.02,6.454,54.1,1.46,0.0
1773159795.4822218,67.5,0x0,2400.03,6.42,55.7,1.46,0.0
1773159795.637333,67.5,0x0,2400.03,6.076,54.8,1.46,0.0
1773159795.7946646,67.5,0x0,2400.03,6.403,55.6,1.46,0.0
1773159795.9508557,68.6,0x0,2400.03,6.319,56.5,1.46,0.0
1773159796.1105106,68.1,0x0,2400.03,6.401,60.3,1.47,0.0
1773159796.273957,68.1,0x0,2400.03,6.567,83.1,1.47,0.0
1773159796.436471,68.6,0x0,2400.03,6.6,82.5,1.47,0.0
1773159796.5941174,68.1,0x0,2400.03,6.456,76.2,1.47,0.0
1773159796.7486503,68.6,0x0,2400.03,6.299,56.5,1.47,0.0
1773159796.9029434,68.1,0x0,2400.03,6.51,54.1,1.47,0.0
1773159797.058755,68.1,0x0,2400.02,6.299,54.8,1.47,0.0
1773159797.2151065,69.2,0x0,2400.03,6.322,54.8,1.47,0.0
1773159797.372352,67.5,0x0,2400.03,6.358,54.8,1.47,0.0
1773159797.5274522,69.2,0x0,2400.03,6.414,54.1,1.47,0.0
1773159797.683342,67.5,0x0,2400.03,6.583,56.5,1.47,0.0
1773159797.8399968,68.6,0x0,2400.02,4.867,56.5,1.47,0.0
1773159797.995854,68.6,0x0,2400.03,6.386,54.8,1.47,0.0
1773159798.1510053,68.6,0x0,2400.03,6.368,54.1,1.47,0.0
1773159798.3056521,68.6,0x0,2400.02,6.051,54.8,1.47,0.0
