timestamp,temp,throttled,clock_mhz,watts,cpu,ram,swap
1773162255.544301,63.1,0x80000,2300.03,8.536,68.9,0.99,447.5
1773162255.6965003,64.8,0x80000,2400.02,7.648,98.3,0.99,447.5
1773162255.8533065,67.5,0x80000,2400.03,8.904,100.0,0.99,447.5
1773162256.0082517,67.5,0x80000,2400.03,8.912,100.0,0.99,447.5
1773162256.16133,68.6,0x80000,2400.03,6.139,98.4,0.99,447.5
1773162256.3173714,70.8,0x80000,2400.03,9.05,100.0,0.99,447.5
1773162256.4683275,70.8,0x80000,2400.02,5.252,96.7,0.99,447.5
1773162256.6192691,70.8,0x80000,2400.03,9.082,98.3,0.99,447.5
1773162256.775285,71.4,0x80000,2400.03,8.484,100.0,0.99,447.5
1773162256.9301975,70.8,0x80000,2400.03,8.996,100.0,0.99,447.5
1773162257.0805104,70.8,0x80000,2400.03,8.627,98.3,0.99,447.5
1773162257.2330174,70.8,0x80000,2400.03,8.574,100.0,0.99,447.5
1773162257.3914356,73.0,0x80000,2400.03,6.72,96.8,1.0,447.5
1773162257.5468025,71.9,0x80000,2400.03,6.749,98.4,1.0,447.5
1773162257.7140017,69.7,0x80000,2400.04,6.802,97.0,1.0,447.5
1773162257.8726857,70.3,0x80000,2400.03,7.365,96.8,1.0,447.5
1773162258.0406916,70.8,0x80000,2400.02,6.742,98.5,1.0,447.5
1773162258.1957757,70.8,0x80000,2400.04,6.948,96.8,1.0,447.5
1773162258.3493364,70.3,0x80000,2400.03,7.347,95.1,1.0,447.5
1773162258.5180438,70.8,0x80000,2400.03,6.881,97.1,1.0,447.5
1773162258.703562,69.7,0x80000,2400.02,6.389,98.6,1.0,447.5
1773162258.8612416,69.7,0x80000,2400.03,5.171,96.8,1.0,447.5
1773162259.0274558,71.9,0x80000,2400.03,5.353,100.0,1.0,447.5
1773162259.1905367,71.4,0x80000,2400.03,6.774,98.5,1.0,447.5
1773162259.3753326,71.4,0x80000,2400.02,6.731,98.6,1.0,447.5
1773162259.5431077,70.8,0x80000,2400.03,6.672,97.0,1.0,447.5
1773162259.7085135,71.9,0x80000,2400.03,5.216,98.5,1.0,447.5
1773162259.8651175,72.5,0x80000,2400.03,6.88,96.8,1.0,447.5
1773162260.0374324,70.3,0x80000,2400.02,6.718,97.0,1.0,447.5
1773162260.2024343,71.4,0x80000,2400.02,6.57,100.0,1.0,447.5
1773162260.367712,72.5,0x80000,2400.03,6.74,98.5,1.0,447.5
1773162260.540011,71.4,0x80000,2400.02,6.932,97.1,1.0,447.5
1773162260.7187638,70.3,0x80000,2400.02,6.813,98.6,1.0,447.5
1773162260.8783503,71.4,0x80000,2400.03,6.688,96.9,1.0,447.5
1773162261.04244,71.9,0x80000,2400.03,5.387,96.9,1.0,447.5
1773162261.2069683,71.9,0x80000,2400.03,7.088,98.5,1.0,447.5
1773162261.3695812,71.9,0x80000,2400.02,6.63,96.9,1.0,447.5
1773162261.5264962,70.8,0x80000,2400.02,6.234,98.4,1.0,447.5
1773162261.7030525,73.0,0x80000,2400.02,4.657,93.0,1.0,447.5
1773162261.865047,71.4,0x80000,2400.03,5.197,98.4,1.0,447.5
1773162262.0374975,71.9,0x80000,2400.03,7.152,97.1,1.0,447.5
1773162262.2109365,71.4,0x80000,2400.03,7.118,95.6,1.0,447.5
1773162262.366693,71.4,0x80000,2400.02,6.661,98.4,1.0,447.5
1773162262.5325768,72.5,0x80000,2400.02,7.206,97.0,1.0,447.5
1773162262.6976614,71.9,0x80000,2400.02,6.999,95.4,1.0,447.5
1773162262.8531601,71.9,0x80000,2400.03,7.396,96.8,1.0,447.5
1773162263.0190904,73.0,0x80000,2400.03,6.406,97.0,1.0,447.5
1773162263.174219,72.5,0x80000,2400.03,6.169,98.4,1.0,447.5
1773162263.3313172,73.0,0x80000,2400.02,6.768,98.4,1.0,447.5
1773162263.4858236,71.9,0x80000,2400.02,6.806,98.4,1.0,447.5
1773162263.6654816,71.9,0x80000,2400.03,6.86,100.0,1.0,447.5
1773162263.8343773,72.5,0x80000,2400.03,6.645,97.0,1.0,447.5
1773162264.0158677,72.5,0x80000,2400.02,6.814,98.6,1.0,447.5
1773162264.1778703,73.0,0x80000,2400.03,6.625,96.9,1.0,447.5
1773162264.348667,71.9,0x80000,2400.02,6.747,98.5,1.0,447.5
1773162264.5258887,73.0,0x80000,2400.03,5.727,95.7,1.0,447.5
1773162264.6996293,72.5,0x80000,2400.02,6.948,100.0,1.0,447.5
1773162264.8588617,71.9,0x80000,2400.03,6.657,96.9,1.0,447.5
1773162265.0113251,72.5,0x80000,2400.02,5.252,93.4,1.0,447.5
1773162265.180569,72.5,0x80000,2400.03,6.81,98.5,1.0,447.5
1773162265.3522735,71.4,0x80000,2400.03,7.191,98.6,1.0,447.5
1773162265.5279698,73.0,0x80000,2400.02,5.256,97.1,1.0,447.5
1773162265.6953526,73.0,0x80000,2400.02,6.822,97.0,1.0,447.5
1773162265.8514273,72.5,0x80000,2400.03,6.657,95.1,1.0,447.5
1773162266.0280325,73.6,0x80000,2400.02,6.905,98.6,1.0,447.5
1773162266.1878479,73.0,0x80000,2400.03,6.492,98.4,1.0,447.5
1773162266.3500872,72.5,0x80000,2400.02,7.042,98.4,1.0,447.5
1773162266.5232496,73.6,0x80000,2400.02,7.029,98.6,1.0,447.5
1773162266.68491,72.5,0x80000,2400.02,6.515,95.2,1.0,447.5
1773162266.839109,73.6,0x80000,2400.04,4.85,93.4,1.0,447.5
1773162267.0040336,71.4,0x80000,2400.03,7.095,98.5,1.0,447.5
1773162267.1783366,72.5,0x80000,2400.03,6.923,98.6,1.0,447.5
1773162267.3405974,73.0,0x80000,2400.02,7.457,98.4,1.0,447.5
1773162267.5112164,71.9,0x80000,2400.03,6.705,98.5,1.01,447.5
1773162267.6785686,72.5,0x80000,2400.02,6.799,97.0,1.01,447.5
1773162267.841907,71.4,0x80000,2400.02,6.765,96.9,1.01,447.5
1773162268.003089,73.6,0x80000,2400.03,5.321,95.5,1.01,447.5
1773162268.166933,74.1,0x80000,2400.03,6.79,98.4,1.01,447.5
1773162268.3412848,73.0,0x80000,2400.03,6.819,98.6,1.01,447.5
1773162268.5180686,73.6,0x80000,2400.02,5.483,98.6,1.01,447.5
1773162268.7060578,73.0,0x80000,2400.02,7.074,98.7,1.01,447.5
1773162268.8619087,73.0,0x80000,2400.03,6.757,98.4,1.01,447.5
1773162269.036443,72.5,0x80000,2400.03,6.986,98.5,1.01,447.5
